"","V1","Country","City","AccentCity","Region","Population","Latitude","Longitude"
"980",27837,"us","sebring","Sebring","FL",10030,27.4952778,-81.4411111
"981",27844,"us","seminole","Seminole","FL",16758,27.8394444,-82.7913889
"982",27932,"us","south bradenton","South Bradenton","FL",22340,27.4627778,-82.5819444
"983",27938,"us","south daytona","South Daytona","FL",14451,29.1655556,-81.0047222
"984",27946,"us","south miami","South Miami","FL",12169,25.7072222,-80.2936111
"985",27947,"us","south miami heights","South Miami Heights","FL",35571,25.5972222,-80.3808333
"986",27952,"us","south patrick shores","South Patrick Shores","FL",9031,28.2019444,-80.6097222
"987",27963,"us","south venice","South Venice","FL",14467,27.0527778,-82.4244444
"988",27981,"us","spring hill","Spring Hill","FL",96767,28.5555556,-82.4505556
"989",27983,"us","springfield","Springfield","FL",9181,30.1530556,-85.6113889
"990",28002,"us","stuart","Stuart","FL",15112,27.1972222,-80.2530556
"991",28033,"us","sunrise","Sunrise","FL",90993,26.1336111,-80.1133333
"992",28037,"us","sunset","Sunset","FL",17956,25.7055556,-80.3525
"993",28053,"us","sweetwater","Sweetwater","FL",13937,25.7630556,-80.3733333
"994",28062,"us","tallahassee","Tallahassee","FL",153583,30.4380556,-84.2808333
"995",28065,"us","tamarac","Tamarac","FL",59268,26.2125,-80.25
"996",28066,"us","tamiami","Tamiami","FL",69225,25.7583333,-80.3986111
"997",28067,"us","tampa","Tampa","FL",324465,27.9472222,-82.4586111
"998",28074,"us","tarpon springs","Tarpon Springs","FL",22935,28.1458333,-82.7569444
"999",28078,"us","tavares","Tavares","FL",11684,28.8038889,-81.7258333
"1000",28087,"us","temple terrace","Temple Terrace","FL",22036,28.035,-82.3894444
"1001",28101,"us","the crossings","The Crossings","FL",26047,25.6702778,-80.4013889
"1002",28102,"us","the hammocks","The Hammocks","FL",69604,25.6711111,-80.4447222
"1003",28125,"us","titusville","Titusville","FL",42700,28.6119444,-80.8077778
"1004",28176,"us","university park","University Park","FL",28168,28.5666667,-81.2083333
"1005",28196,"us","venice","Venice","FL",20457,27.0994444,-82.4544444
"1006",28207,"us","vero beach","Vero Beach","FL",17262,27.6383333,-80.3975
"1007",28218,"us","villas","Villas","FL",12191,26.55,-81.8688889
"1008",28256,"us","warrington","Warrington","FL",14946,30.3838889,-87.275
"1009",28282,"us","wekiva springs","Wekiva Springs","FL",23416,28.6983333,-81.4258333
"1010",28287,"us","wellington","Wellington","FL",53164,26.6583333,-80.2416667
"1011",28305,"us","west little river","West Little River","FL",32252,25.8566667,-80.2372222
"1012",28306,"us","west melbourne","West Melbourne","FL",14159,28.0713889,-80.6536111
"1013",28308,"us","west palm beach","West Palm Beach","FL",93620,26.715,-80.0536111
"1014",28311,"us","west pensacola","West Pensacola","FL",22030,30.4263889,-87.2797222
"1015",28319,"us","westchester","Westchester","FL",30690,25.7544444,-80.3275
"1016",28322,"us","weston","Weston","FL",68254,26.1,-80.4
"1017",28323,"us","westview","Westview","FL",9779,25.8816667,-80.2422222
"1018",28371,"us","wilton manors","Wilton Manors","FL",12888,26.16,-80.1391667
"1019",28377,"us","winston","Winston","FL",9050,28.0313889,-82.015
"1020",28379,"us","winter garden","Winter Garden","FL",24774,28.565,-81.5863889
"1021",28380,"us","winter haven","Winter Haven","FL",27938,28.0219444,-81.7330556
"1022",28381,"us","winter park","Winter Park","FL",28530,28.5997222,-81.3394444
"1023",28382,"us","winter springs","Winter Springs","FL",32658,28.6986111,-81.3083333
"1024",28396,"us","wright","Wright","FL",23302,30.4555556,-86.6383333
"1025",28407,"us","yeehaw junction","Yeehaw Junction","FL",24080,27.7,-80.9044444
"1026",28422,"us","zephyrhills","Zephyrhills","FL",12092,28.2333333,-82.1813889
"1027",28443,"us","acworth","Acworth","GA",19852,34.0658333,-84.6769444
"1028",28476,"us","albany","Albany","GA",75794,31.5783333,-84.1558333
"1029",28512,"us","alpharetta","Alpharetta","GA",34869,34.0752778,-84.2941667
"1030",28528,"us","americus","Americus","GA",16817,32.0722222,-84.2327778
"1031",28613,"us","atlanta","Atlanta","GA",422908,33.7488889,-84.3880556
"1032",28628,"us","austell","Austell","GA",6945,33.8125,-84.6344444
"1033",28654,"us","bainbridge","Bainbridge","GA",11714,30.9036111,-84.5755556
"1034",28783,"us","belvedere park","Belvedere Park","GA",19149,33.7547222,-84.2675
"1035",29074,"us","brunswick","Brunswick","GA",16486,31.1497222,-81.4916667
"1036",29091,"us","buford","Buford","GA",10860,34.1205556,-84.0044444
"1037",29140,"us","cairo","Cairo","GA",9471,30.8772222,-84.2013889
"1038",29144,"us","calhoun","Calhoun","GA",13707,34.5025,-84.9511111
"1039",29190,"us","canton","Canton","GA",17850,34.2366667,-84.4908333
"1040",29225,"us","carrollton","Carrollton","GA",21353,33.58,-85.0766667
"1041",29232,"us","cartersville","Cartersville","GA",17703,34.165,-84.8
"1042",29281,"us","cedartown","Cedartown","GA",9726,34.0536111,-85.255
"1043",29293,"us","centerville","Centerville","GA",5795,32.63,-83.6897222
"1044",29304,"us","chamblee","Chamblee","GA",8887,33.8919444,-84.2988889
"1045",29477,"us","college park","College Park","GA",17957,33.6533333,-84.4494444
"1046",29495,"us","columbus","Columbus","GA",185208,32.4608333,-84.9877778
"1047",29510,"us","conyers","Conyers","GA",12528,33.6675,-84.0177778
"1048",29528,"us","cordele","Cordele","GA",11411,31.9633333,-83.7825
"1049",29585,"us","covington","Covington","GA",14379,33.5966667,-83.8602778
"1050",29675,"us","dallas","Dallas","GA",7995,33.9236111,-84.8408333
"1051",29677,"us","dalton","Dalton","GA",31598,34.7697222,-84.9702778
"1052",29703,"us","dawson","Dawson","GA",4991,31.7733333,-84.4466667
"1053",29714,"us","decatur","Decatur","GA",17458,33.7747222,-84.2963889
"1054",29805,"us","doraville","Doraville","GA",10065,33.8980556,-84.2833333
"1055",29817,"us","douglas","Douglas","GA",10877,31.5086111,-82.85
"1056",29821,"us","douglasville","Douglasville","GA",31791,33.7513889,-84.7477778
"1057",29841,"us","druid hills","Druid Hills","GA",12874,33.7802778,-84.3361111
"1058",29848,"us","dublin","Dublin","GA",15894,32.5402778,-82.9038889
"1059",29855,"us","duluth","Duluth","GA",25213,34.0027778,-84.1447222
"1060",29864,"us","dunwoody","Dunwoody","GA",35997,33.9461111,-84.3347222
"1061",29906,"us","east point","East Point","GA",35786,33.6794444,-84.4394444
"1062",29919,"us","eatonton","Eatonton","GA",6988,33.3266667,-83.3886111
"1063",30037,"us","evans","Evans","GA",19779,33.5336111,-82.1308333
"1064",30058,"us","fairburn","Fairburn","GA",8205,33.5669444,-84.5811111
"1065",30101,"us","fayetteville","Fayetteville","GA",14878,33.4486111,-84.455
"1066",30188,"us","forest park","Forest Park","GA",21153,33.6219444,-84.3691667
"1067",30211,"us","fort oglethorpe","Fort Oglethorpe","GA",8463,34.9488889,-85.2569444
"1068",30214,"us","fort stewart","Fort Stewart","GA",10941,31.8625,-81.5177778
"1069",30274,"us","gainesville","Gainesville","GA",33297,34.2977778,-83.8241667
"1070",30284,"us","garden city","Garden City","GA",10738,32.1141667,-81.1541667
"1071",30473,"us","gresham park","Gresham Park","GA",9216,33.7033333,-84.3144444
"1072",30479,"us","griffin","Griffin","GA",23820,33.2466667,-84.2641667
"1073",30737,"us","hinesville","Hinesville","GA",28066,31.8466667,-81.5961111
"1074",30940,"us","jesup","Jesup","GA",9582,31.6072222,-81.8855556
"1075",31000,"us","kennesaw","Kennesaw","GA",28439,34.0233333,-84.6155556
"1076",31040,"us","kingsland","Kingsland","GA",11410,30.7997222,-81.69
"1077",31174,"us","lawrenceville","Lawrenceville","GA",29368,33.9561111,-83.9880556
"1078",31232,"us","lilburn","Lilburn","GA",11347,33.89,-84.1430556
"1079",31254,"us","lithia springs","Lithia Springs","GA",2012,33.7938889,-84.6605556
"1080",31278,"us","loganville","Loganville","GA",9423,33.8388889,-83.9008333
"1081",31340,"us","mableton","Mableton","GA",31476,33.8186111,-84.5825
"1082",31345,"us","macon","Macon","GA",94273,32.8405556,-83.6325
"1083",31384,"us","marietta","Marietta","GA",61360,33.9525,-84.55
"1084",31408,"us","martinez","Martinez","GA",27195,33.5172222,-82.0758333
"1085",31544,"us","milledgeville","Milledgeville","GA",19682,33.08,-83.2322222
"1086",31587,"us","monroe","Monroe","GA",12189,33.7947222,-83.7133333
"1087",31630,"us","moultrie","Moultrie","GA",14644,31.1797222,-83.7891667
"1088",31652,"us","mountain park","Mountain Park","GA",496,34.0808333,-84.4113889
"1089",31738,"us","newnan","Newnan","GA",23409,33.3805556,-84.7997222
"1090",31765,"us","norcross","Norcross","GA",9717,33.9411111,-84.2136111
"1091",31775,"us","north atlanta","North Atlanta","GA",44493,33.865,-84.3366667
"1092",31782,"us","north decatur","North Decatur","GA",15765,33.7902778,-84.3061111
"1093",31783,"us","north druid hills","North Druid Hills","GA",21320,33.8166667,-84.3133333
"1094",31999,"us","panthersville","Panthersville","GA",12675,33.7072222,-84.2719444
"1095",32050,"us","peachtree city","Peachtree City","GA",34215,33.3966667,-84.5958333
"1096",32087,"us","perry","Perry","GA",11234,32.4580556,-83.7316667
"1097",32229,"us","pooler","Pooler","GA",10175,32.1152778,-81.2472222
"1098",32259,"us","powder springs","Powder Springs","GA",14616,33.8594444,-84.6838889
"1099",32365,"us","redan","Redan","GA",39044,33.7452778,-84.1316667
"1100",32411,"us","richmond hill","Richmond Hill","GA",9414,31.9380556,-81.3036111
"1101",32433,"us","rincon","Rincon","GA",6521,32.2958333,-81.2355556
"1102",32467,"us","riverdale","Riverdale","GA",16090,33.5725,-84.4133333
"1103",32549,"us","rome","Rome","GA",35452,34.2569444,-85.1647222
"1104",32570,"us","roswell","Roswell","GA",77218,34.0230556,-84.3616667
"1105",32625,"us","saint marys","Saint Marys","GA",17040,30.7302778,-81.5466667
"1106",32628,"us","saint simons","Saint Simons","GA",13915,31.135,-81.3902778
"1107",32662,"us","sandy springs","Sandy Springs","GA",94717,33.9241667,-84.3786111
"1108",32686,"us","savannah","Savannah","GA",126119,32.0833333,-81.1
"1109",32865,"us","smyrna","Smyrna","GA",46561,33.8838889,-84.5144444
"1110",32868,"us","snellville","Snellville","GA",18687,33.8572222,-84.02
"1111",32983,"us","statesboro","Statesboro","GA",24558,32.4486111,-81.7833333
"1112",33018,"us","stockbridge","Stockbridge","GA",12379,33.5441667,-84.2338889
"1113",33061,"us","sugar hill","Sugar Hill","GA",15348,34.1063889,-84.0336111
"1114",33109,"us","suwanee","Suwanee","GA",11434,34.0513889,-84.0713889
"1115",33244,"us","thomaston","Thomaston","GA",9264,32.8880556,-84.3266667
"1116",33245,"us","thomasville","Thomasville","GA",18528,30.8363889,-83.9788889
"1117",33267,"us","tifton","Tifton","GA",15902,31.4502778,-83.5086111
"1118",33291,"us","toccoa","Toccoa","GA",9178,34.5772222,-83.3325
"1119",33339,"us","tucker","Tucker","GA",26597,33.8544444,-84.2172222
"1120",33389,"us","union city","Union City","GA",14196,33.5869444,-84.5425
"1121",33408,"us","valdosta","Valdosta","GA",45661,30.8325,-83.2786111
"1122",33450,"us","vidalia","Vidalia","GA",10743,32.2175,-82.4136111
"1123",33455,"us","villa rica","Villa Rica","GA",11328,33.7319444,-84.9191667
"1124",33508,"us","warner robins","Warner Robins","GA",57764,32.6208333,-83.6
"1125",33541,"us","waycross","Waycross","GA",15067,31.2133333,-82.3541667
"1126",33709,"us","wilmington island","Wilmington Island","GA",15702,32.0033333,-80.9738889
"1127",33718,"us","winder","Winder","GA",12643,33.9925,-83.7202778
"1128",33797,"us","woodstock","Woodstock","GA",18902,34.1013889,-84.5194444
"1129",34002,"us","ahuimanu","Ahuimanu","HI",8731,21.4447222,-157.8377778
"1130",34003,"us","aiea","Aiea","HI",9251,21.3822222,-157.9336111
"1131",34030,"us","ewa beach","Ewa Beach","HI",15100,21.3155556,-158.0072222
"1132",34080,"us","hilo","Hilo","HI",43050,19.7297222,-155.09
"1133",34090,"us","honolulu","Honolulu","HI",384241,21.3069444,-157.8583333
"1134",34121,"us","kahului","Kahului","HI",22315,20.8947222,-156.47
"1135",34122,"us","kailua","Kailua","HI",37079,21.4022222,-157.7394444
"1136",34146,"us","kaneohe","Kaneohe","HI",35424,21.4180556,-157.8036111
"1137",34149,"us","kapaa","Kapaa","HI",10365,22.0783333,-159.3219444
"1138",34206,"us","kihei","Kihei","HI",20707,20.785,-156.4655556
"1139",34238,"us","lahaina","Lahaina","HI",9319,20.8783333,-156.6825
"1140",34263,"us","makaha","Makaha","HI",7794,21.4694444,-158.2175
"1141",34266,"us","makakilo city","Makakilo City","HI",15383,21.3469444,-158.0858333
"1142",34283,"us","mililani town","Mililani Town","HI",28812,21.45,-158.0011111
"1143",34299,"us","nanakuli","Nanakuli","HI",11675,21.3905556,-158.1547222
"1144",34343,"us","pearl city","Pearl City","HI",31572,21.3972222,-157.9733333
"1145",34416,"us","wahiawa","Wahiawa","HI",15906,21.5027778,-158.0236111
"1146",34425,"us","waianae","Waianae","HI",11668,21.4447222,-158.19
"1147",34443,"us","wailuku","Wailuku","HI",13391,20.8911111,-156.5047222
"1148",34446,"us","waimalu","Waimalu","HI",29662,21.4047222,-157.9433333
"1149",34456,"us","waipahu","Waipahu","HI",34588,21.3866667,-158.0091667
"1150",34492,"us","ammon","Ammon","ID",10530,43.4697222,-111.9658333
"1151",34571,"us","blackfoot","Blackfoot","ID",10810,43.1905556,-112.3441667
"1152",34617,"us","burley","Burley","ID",9247,42.5358333,-113.7919444
"1153",34628,"us","caldwell","Caldwell","ID",34330,43.6630556,-116.6863889
"1154",34677,"us","chubbuck","Chubbuck","ID",10455,42.9208333,-112.4652778
"1155",34794,"us","eagle","Eagle","ID",18351,43.6955556,-116.3530556
"1156",34827,"us","emmett","Emmett","ID",6239,43.8736111,-116.4983333
"1157",34891,"us","garden city","Garden City","ID",11366,43.6222222,-116.2372222
"1158",34959,"us","hailey","Hailey","ID",7922,43.5197222,-114.3144444
"1159",34987,"us","hayden","Hayden","ID",11481,47.7661111,-116.7855556
"1160",35034,"us","idaho falls","Idaho Falls","ID",52175,43.4666667,-112.0333333
"1161",35056,"us","jerome","Jerome","ID",8287,42.7241667,-114.5177778
"1162",35099,"us","kuna","Kuna","ID",11410,43.4919444,-116.4191667
"1163",35133,"us","lewiston","Lewiston","ID",31422,46.4166667,-117.0166667
"1164",35202,"us","meridian","Meridian","ID",45803,43.6122222,-116.3905556
"1165",35234,"us","moscow","Moscow","ID",21865,46.7325,-116.9991667
"1166",35238,"us","mountain home","Mountain Home","ID",11287,43.1330556,-115.6902778
"1167",35253,"us","nampa","Nampa","ID",73064,43.5408333,-116.5625
"1168",35324,"us","payette","Payette","ID",7525,44.0783333,-116.9327778
"1169",35357,"us","pocatello","Pocatello","ID",50656,42.8713889,-112.4447222
"1170",35364,"us","post falls","Post Falls","ID",22287,47.7180556,-116.9505556
"1171",35370,"us","preston","Preston","ID",4957,42.0963889,-111.8758333
"1172",35384,"us","rathdrum","Rathdrum","ID",5725,47.8125,-116.8955556
"1173",35395,"us","rexburg","Rexburg","ID",29439,43.8261111,-111.7888889
"1174",35438,"us","rupert","Rupert","ID",5216,42.6191667,-113.6763889
"1175",35455,"us","sandpoint","Sandpoint","ID",7785,48.2766667,-116.5522222
"1176",35599,"us","twin falls","Twin Falls","ID",38602,42.5630556,-114.46
"1177",35641,"us","weiser","Weiser","ID",5396,44.2511111,-116.9683333
"1178",35687,"us","addison","Addison","IL",37394,41.9316667,-87.9888889
"1179",35713,"us","algonquin","Algonquin","IL",30394,42.1655556,-88.2941667
"1180",35732,"us","alsip","Alsip","IL",19302,41.6688889,-87.7386111
"1181",35738,"us","alton","Alton","IL",29251,38.8905556,-90.1841667
"1182",35760,"us","antioch","Antioch","IL",11802,42.4772222,-88.0955556
"1183",35775,"us","arlington heights","Arlington Heights","IL",74995,42.0883333,-87.9805556
"1184",35805,"us","aurora","Aurora","IL",174276,41.7605556,-88.32
"1185",35845,"us","barrington","Barrington","IL",10157,42.1538889,-88.1361111
"1186",35853,"us","bartlett","Bartlett","IL",38269,41.995,-88.1855556
"1187",35856,"us","batavia","Batavia","IL",28175,41.85,-88.3125
"1188",35868,"us","beach park","Beach Park","IL",12382,42.4222222,-87.8572222
"1189",35896,"us","belleville","Belleville","IL",40919,38.52,-89.9838889
"1190",35901,"us","bellwood","Bellwood","IL",19751,41.8813889,-87.8830556
"1191",35905,"us","belvidere","Belvidere","IL",24547,42.2638889,-88.8441667
"1192",35911,"us","bensenville","Bensenville","IL",20496,41.955,-87.94
"1193",35926,"us","berwyn","Berwyn","IL",51376,41.8505556,-87.7936111
"1194",35928,"us","bethalto","Bethalto","IL",9727,38.9091667,-90.0405556
"1195",35972,"us","bloomingdale","Bloomingdale","IL",21747,41.9575,-88.0808333
"1196",35973,"us","bloomington","Bloomington","IL",70706,40.4841667,-88.9936111
"1197",35975,"us","blue island","Blue Island","IL",22923,41.6572222,-87.68
"1198",35993,"us","bolingbrook","Bolingbrook","IL",73220,41.6986111,-88.0683333
"1199",36009,"us","bourbonnais","Bourbonnais","IL",16495,41.1416667,-87.875
"1200",36023,"us","bradley","Bradley","IL",13748,41.1419444,-87.8611111
"1201",36036,"us","bridgeview","Bridgeview","IL",15126,41.75,-87.8041667
"1202",36051,"us","brookfield","Brookfield","IL",18908,41.8238889,-87.8516667
"1203",36085,"us","buffalo grove","Buffalo Grove","IL",43281,42.1513889,-87.9597222
"1204",36096,"us","burbank","Burbank","IL",28020,41.7338889,-87.7794444
"1205",36109,"us","burr ridge","Burr Ridge","IL",10938,41.7488889,-87.9183333
"1206",36131,"us","cahokia","Cahokia","IL",15761,38.5708333,-90.19
"1207",36138,"us","calumet city","Calumet City","IL",38388,41.6155556,-87.5294444
"1208",36158,"us","canton","Canton","IL",14802,40.5580556,-90.035
"1209",36165,"us","carbondale","Carbondale","IL",24502,37.7272222,-89.2166667
"1210",36175,"us","carol stream","Carol Stream","IL",39839,41.9125,-88.1347222
"1211",36177,"us","carpentersville","Carpentersville","IL",36834,42.1211111,-88.2577778
"1212",36185,"us","cary","Cary","IL",20315,42.2119444,-88.2380556
"1213",36212,"us","centralia","Centralia","IL",13426,38.525,-89.1333333
"1214",36220,"us","champaign","Champaign","IL",75670,40.1163889,-88.2433333
"1215",36224,"us","channahon","Channahon","IL",11994,41.4294444,-88.2286111
